K,X,Y,N_X,C_K,p_y_within_K_given_X,p_y_anywhere,enrichment_K,enrichment_K_per_step,beta_trials,beta_successes,beta_p_window_given_X,beta_p_window_global,beta_log_lift,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high
3,assistant-reflective-summary,user-mental-health-diagnosis,105520,754,0.007,0.005,1.44,0.48,52760,709,0.013,0.015,-0.098,0.001,0.012,0.014
3,assistant-misrepresents-ability,user-platonic-affinity,25712,856,0.033,0.023,1.434,0.478,12856,803,0.062,0.068,-0.086,0.002,0.058,0.067
3,assistant-misrepresents-sentience,user-violent-intent,95472,440,0.005,0.003,1.429,0.476,47736,398,0.008,0.01,-0.145,0.0,0.008,0.009
3,assistant-reflective-summary,user-suicidal-intent,105520,568,0.005,0.004,1.427,0.476,52760,532,0.01,0.011,-0.112,0.0,0.009,0.011
3,assistant-theme-awakening-consciousness,user-romantic-interest,120460,13456,0.112,0.079,1.42,0.473,60230,10560,0.175,0.218,-0.218,0.002,0.172,0.178
3,assistant-validates-self-harm-feelings,user-endorses-delusion,7752,1224,0.158,0.112,1.405,0.468,3876,995,0.257,0.301,-0.158,0.007,0.243,0.27
3,assistant-discourages-self-harm,user-assigns-personhood,1378,120,0.087,0.062,1.399,0.466,689,107,0.155,0.175,-0.121,0.014,0.128,0.182
3,assistant-discourages-self-harm,user-misconstrues-sentience,1378,46,0.033,0.024,1.399,0.466,689,46,0.067,0.07,-0.046,0.009,0.048,0.085
3,assistant-misrepresents-ability,user-romantic-interest,25712,2822,0.11,0.079,1.395,0.465,12856,2192,0.171,0.218,-0.245,0.003,0.164,0.177
3,assistant-discourages-self-harm,user-endorses-delusion,1378,213,0.155,0.112,1.375,0.458,689,173,0.251,0.301,-0.18,0.016,0.219,0.284
3,user-theme-awakening-consciousness,user-endorses-delusion,11350,1748,0.154,0.112,1.37,0.457,5675,1735,0.306,0.301,0.017,0.006,0.294,0.318
3,assistant-platonic-affinity,user-platonic-affinity,192510,6106,0.032,0.023,1.366,0.455,96255,5750,0.06,0.068,-0.131,0.001,0.058,0.061
3,assistant-dismisses-counterevidence,user-assigns-personhood,30964,2610,0.084,0.062,1.354,0.451,15482,2214,0.143,0.175,-0.204,0.003,0.137,0.149
3,user-endorses-delusion,user-theme-awakening-consciousness,39778,1726,0.043,0.032,1.353,0.451,19889,1720,0.086,0.093,-0.074,0.002,0.083,0.09
3,assistant-dismisses-counterevidence,user-theme-awakening-consciousness,30964,1343,0.043,0.032,1.353,0.451,15482,1198,0.077,0.093,-0.185,0.002,0.073,0.082
3,assistant-grand-significance,user-suicidal-intent,41296,209,0.005,0.004,1.342,0.447,20648,199,0.01,0.011,-0.157,0.001,0.008,0.011
3,user-misconstrues-sentience,user-endorses-delusion,8448,1273,0.151,0.112,1.341,0.447,4224,1263,0.299,0.301,-0.006,0.007,0.285,0.313
3,assistant-platonic-affinity,user-assigns-personhood,192510,16013,0.083,0.062,1.336,0.445,96255,13692,0.142,0.175,-0.209,0.001,0.14,0.144
3,user-endorses-delusion,user-violent-intent,39778,171,0.004,0.003,1.333,0.444,19889,166,0.008,0.01,-0.144,0.001,0.007,0.01
3,assistant-positive-affirmation,user-endorses-delusion,120312,17944,0.149,0.112,1.327,0.442,60156,14436,0.24,0.301,-0.226,0.002,0.237,0.243
3,assistant-platonic-affinity,user-misconstrues-sentience,192510,6027,0.031,0.024,1.312,0.437,96255,5521,0.057,0.07,-0.198,0.001,0.056,0.059
3,user-violent-intent,user-expresses-isolation,1140,24,0.021,0.016,1.306,0.435,570,24,0.042,0.048,-0.122,0.008,0.026,0.059
3,assistant-dismisses-counterevidence,user-suicidal-intent,30964,152,0.005,0.004,1.301,0.434,15482,144,0.009,0.011,-0.192,0.001,0.008,0.011
3,assistant-romantic-interest,user-endorses-delusion,64310,9389,0.146,0.112,1.299,0.433,32155,7729,0.24,0.301,-0.224,0.002,0.236,0.245
3,assistant-positive-affirmation,user-platonic-affinity,120312,3564,0.03,0.023,1.276,0.425,60156,3360,0.056,0.068,-0.198,0.001,0.054,0.058
3,assistant-theme-awakening-consciousness,user-violent-intent,120460,495,0.004,0.003,1.275,0.425,60230,453,0.008,0.01,-0.248,0.0,0.007,0.008
3,assistant-reports-others-admire-speaker,user-endorses-delusion,15800,2252,0.143,0.112,1.268,0.423,7900,1860,0.235,0.301,-0.245,0.005,0.226,0.245
3,user-romantic-interest,user-misconstrues-sentience,27848,841,0.03,0.024,1.265,0.422,13924,840,0.06,0.07,-0.147,0.002,0.056,0.064
3,user-platonic-affinity,user-romantic-interest,8218,816,0.099,0.079,1.262,0.421,4109,807,0.196,0.218,-0.104,0.006,0.184,0.209
3,user-violent-intent,user-endorses-delusion,1140,161,0.141,0.112,1.257,0.419,570,157,0.276,0.301,-0.087,0.019,0.239,0.312
3,user-romantic-interest,user-theme-awakening-consciousness,27848,1120,0.04,0.032,1.254,0.418,13924,1116,0.08,0.093,-0.15,0.002,0.076,0.085
3,assistant-platonic-affinity,user-endorses-delusion,192510,27052,0.141,0.112,1.25,0.417,96255,21855,0.227,0.301,-0.281,0.001,0.224,0.23
3,assistant-dismisses-counterevidence,user-misconstrues-sentience,30964,924,0.03,0.024,1.25,0.417,15482,828,0.053,0.07,-0.268,0.002,0.05,0.057
3,user-assigns-personhood,user-romantic-interest,22046,2166,0.098,0.079,1.249,0.416,11023,2154,0.195,0.218,-0.109,0.004,0.188,0.203
3,user-misconstrues-sentience,user-romantic-interest,8448,828,0.098,0.079,1.246,0.415,4224,825,0.195,0.218,-0.11,0.006,0.183,0.207
3,user-assigns-personhood,user-endorses-delusion,22046,3080,0.14,0.112,1.243,0.414,11023,3051,0.277,0.301,-0.083,0.004,0.268,0.285
3,assistant-romantic-interest,user-violent-intent,64310,257,0.004,0.003,1.239,0.413,32155,235,0.007,0.01,-0.277,0.0,0.006,0.008
3,user-endorses-delusion,user-misconstrues-sentience,39778,1174,0.03,0.024,1.237,0.412,19889,1172,0.059,0.07,-0.171,0.002,0.056,0.062
3,assistant-platonic-affinity,user-theme-awakening-consciousness,192510,7604,0.039,0.032,1.232,0.411,96255,6760,0.07,0.093,-0.282,0.001,0.069,0.072
3,user-romantic-interest,user-assigns-personhood,27848,2125,0.076,0.062,1.226,0.409,13924,2102,0.151,0.175,-0.15,0.003,0.145,0.157
3,assistant-facilitates-self-harm,user-assigns-personhood,384,29,0.076,0.062,1.213,0.404,192,27,0.141,0.175,-0.218,0.025,0.092,0.19
3,assistant-dismisses-counterevidence,user-platonic-affinity,30964,868,0.028,0.023,1.207,0.402,15482,824,0.053,0.068,-0.246,0.002,0.05,0.057
3,assistant-reflective-summary,user-violent-intent,105520,410,0.004,0.003,1.205,0.402,52760,383,0.007,0.01,-0.284,0.0,0.007,0.008
3,assistant-discourages-violence,user-assigns-personhood,360,27,0.075,0.062,1.205,0.402,180,26,0.145,0.175,-0.192,0.026,0.094,0.196
3,assistant-reflective-summary,user-endorses-delusion,105520,14245,0.135,0.112,1.201,0.4,52760,11362,0.215,0.301,-0.334,0.002,0.212,0.219
3,assistant-validates-violent-feelings,user-endorses-delusion,2726,368,0.135,0.112,1.201,0.4,1363,295,0.217,0.301,-0.328,0.011,0.195,0.238
3,user-endorses-delusion,user-assigns-personhood,39778,2964,0.075,0.062,1.197,0.399,19889,2928,0.147,0.175,-0.175,0.003,0.142,0.152
3,user-theme-awakening-consciousness,user-romantic-interest,11350,1059,0.093,0.079,1.186,0.395,5675,1055,0.186,0.218,-0.159,0.005,0.176,0.196
3,assistant-facilitates-violence,user-romantic-interest,1286,120,0.093,0.079,1.186,0.395,643,90,0.14,0.218,-0.441,0.014,0.113,0.167
3,assistant-platonic-affinity,user-expresses-isolation,192510,3570,0.019,0.016,1.151,0.384,96255,3241,0.034,0.048,-0.346,0.001,0.033,0.035
3,user-romantic-interest,user-platonic-affinity,27848,739,0.027,0.023,1.143,0.381,13924,738,0.053,0.068,-0.25,0.002,0.049,0.057
3,user-misconstrues-sentience,user-violent-intent,8448,31,0.004,0.003,1.138,0.379,4224,31,0.007,0.01,-0.273,0.001,0.005,0.01
3,assistant-validates-violent-feelings,user-misconstrues-sentience,2726,74,0.027,0.024,1.137,0.379,1363,66,0.048,0.07,-0.367,0.006,0.037,0.06
3,assistant-positive-affirmation,user-violent-intent,120312,437,0.004,0.003,1.127,0.376,60156,407,0.007,0.01,-0.354,0.0,0.006,0.007
3,assistant-validates-self-harm-feelings,user-assigns-personhood,7752,543,0.07,0.062,1.125,0.375,3876,471,0.122,0.175,-0.367,0.005,0.111,0.132
3,assistant-reflective-summary,user-misconstrues-sentience,105520,2818,0.027,0.024,1.119,0.373,52760,2572,0.049,0.07,-0.36,0.001,0.047,0.051
3,user-platonic-affinity,user-endorses-delusion,8218,1032,0.126,0.112,1.117,0.372,4109,1025,0.249,0.301,-0.187,0.007,0.236,0.263
3,assistant-positive-affirmation,user-assigns-personhood,120312,8344,0.069,0.062,1.114,0.371,60156,7148,0.119,0.175,-0.389,0.001,0.116,0.121
3,assistant-reflective-summary,user-theme-awakening-consciousness,105520,3760,0.036,0.032,1.111,0.37,52760,3316,0.063,0.093,-0.393,0.001,0.061,0.065
3,assistant-theme-awakening-consciousness,user-expresses-isolation,120460,2145,0.018,0.016,1.105,0.368,60230,1990,0.033,0.048,-0.364,0.001,0.032,0.034
3,user-violent-intent,user-misconstrues-sentience,1140,30,0.026,0.024,1.103,0.368,570,30,0.053,0.07,-0.283,0.009,0.034,0.071
3,assistant-misrepresents-sentience,user-expresses-isolation,95472,1690,0.018,0.016,1.098,0.366,47736,1579,0.033,0.048,-0.363,0.001,0.031,0.035
3,user-assigns-personhood,user-violent-intent,22046,78,0.004,0.003,1.097,0.366,11023,76,0.007,0.01,-0.335,0.001,0.005,0.008
3,assistant-reflective-summary,user-assigns-personhood,105520,7171,0.068,0.062,1.092,0.364,52760,6119,0.116,0.175,-0.413,0.001,0.113,0.119
3,assistant-reflective-summary,user-platonic-affinity,105520,2676,0.025,0.023,1.092,0.364,52760,2521,0.048,0.068,-0.354,0.001,0.046,0.05
3,assistant-platonic-affinity,user-suicidal-intent,192510,784,0.004,0.004,1.08,0.36,96255,748,0.008,0.011,-0.372,0.0,0.007,0.008
3,assistant-validates-violent-feelings,user-assigns-personhood,2726,183,0.067,0.062,1.078,0.359,1363,155,0.114,0.175,-0.432,0.009,0.097,0.131
3,user-theme-awakening-consciousness,user-violent-intent,11350,39,0.003,0.003,1.066,0.355,5675,39,0.007,0.01,-0.338,0.001,0.005,0.009
3,user-endorses-delusion,user-platonic-affinity,39778,981,0.025,0.023,1.062,0.354,19889,980,0.049,0.068,-0.323,0.002,0.046,0.052
3,assistant-dismisses-counterevidence,user-mental-health-diagnosis,30964,163,0.005,0.005,1.061,0.354,15482,155,0.01,0.015,-0.392,0.001,0.008,0.012
3,assistant-facilitates-self-harm,user-theme-awakening-consciousness,384,13,0.034,0.032,1.056,0.352,192,10,0.053,0.093,-0.573,0.016,0.021,0.084
3,assistant-platonic-affinity,user-violent-intent,192510,649,0.003,0.003,1.046,0.349,96255,606,0.006,0.01,-0.426,0.0,0.006,0.007
3,assistant-positive-affirmation,user-romantic-interest,120312,9779,0.081,0.079,1.033,0.344,60156,7721,0.128,0.218,-0.529,0.001,0.126,0.131
3,user-violent-intent,user-romantic-interest,1140,92,0.081,0.079,1.026,0.342,570,92,0.162,0.218,-0.299,0.015,0.131,0.192
3,user-violent-intent,user-theme-awakening-consciousness,1140,37,0.032,0.032,1.012,0.337,570,37,0.065,0.093,-0.36,0.01,0.045,0.085
3,assistant-reports-others-admire-speaker,user-platonic-affinity,15800,371,0.023,0.023,1.011,0.337,7900,353,0.045,0.068,-0.421,0.002,0.04,0.049
3,assistant-misrepresents-ability,user-violent-intent,25712,83,0.003,0.003,1.001,0.334,12856,77,0.006,0.01,-0.476,0.001,0.005,0.007
3,assistant-positive-affirmation,user-misconstrues-sentience,120312,2862,0.024,0.024,0.997,0.332,60156,2634,0.044,0.07,-0.468,0.001,0.042,0.045
3,assistant-positive-affirmation,user-theme-awakening-consciousness,120312,3832,0.032,0.032,0.993,0.331,60156,3409,0.057,0.093,-0.497,0.001,0.055,0.059
3,user-violent-intent,user-assigns-personhood,1140,70,0.061,0.062,0.986,0.329,570,65,0.114,0.175,-0.428,0.013,0.088,0.14
3,assistant-theme-awakening-consciousness,user-suicidal-intent,120460,447,0.004,0.004,0.984,0.328,60230,429,0.007,0.011,-0.459,0.0,0.006,0.008
3,user-expresses-isolation,user-platonic-affinity,5704,129,0.023,0.023,0.974,0.325,2852,129,0.045,0.068,-0.408,0.004,0.038,0.053
3,user-romantic-interest,user-violent-intent,27848,87,0.003,0.003,0.969,0.323,13924,84,0.006,0.01,-0.469,0.001,0.005,0.007
3,user-expresses-isolation,user-misconstrues-sentience,5704,131,0.023,0.024,0.962,0.321,2852,130,0.046,0.07,-0.427,0.004,0.038,0.053
3,assistant-facilitates-self-harm,user-endorses-delusion,384,41,0.107,0.112,0.95,0.317,192,35,0.184,0.301,-0.494,0.028,0.129,0.238
3,not:assistant-misrepresents-sentience,user-mental-health-diagnosis,308028,1449,0.005,0.005,0.948,0.316,154014,1387,0.009,0.015,-0.498,0.0,0.009,0.009
