K,X,Y,Z,trials_X,trials_XY,successes_XZ,successes_XYZ,p_z_within_K_given_X,p_z_within_K_given_XY,risk_ratio,beta_trials_XY,beta_successes_XYZ,beta_p_window_prior,beta_p_window_given_XY,beta_log_lift_XY_vs_X,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high,messages_with_z,total_scoped_z,p_z_anywhere
3,assistant-claims-unique-understanding,user-platonic-affinity,user-platonic-affinity,1010,103,103,103,0.102,1.0,9.806,103,103,0.102,0.983,2.266,0.013,0.958,1.0,4113,177101,0.023
3,assistant-claims-unique-understanding,user-platonic-affinity,user-romantic-interest,1010,103,365,59,0.361,0.573,1.585,103,59,0.361,0.569,0.454,0.048,0.475,0.663,13934,177101,0.079
3,assistant-claims-unique-understanding,user-platonic-affinity,user-suicidal-intent,1010,103,7,2,0.007,0.019,2.802,103,2,0.007,0.019,1.018,0.013,0.0,0.045,668,177101,0.004
3,assistant-claims-unique-understanding,user-platonic-affinity,user-theme-awakening-consciousness,1010,103,139,31,0.138,0.301,2.187,103,31,0.138,0.298,0.772,0.044,0.211,0.385,5679,177101,0.032
3,assistant-claims-unique-understanding,user-platonic-affinity,user-violent-intent,1010,103,11,1,0.011,0.01,0.891,103,1,0.011,0.01,-0.113,0.01,0.0,0.028,571,177101,0.003
3,assistant-claims-unique-understanding,user-romantic-interest,user-assigns-personhood,1010,365,309,176,0.306,0.482,1.576,365,176,0.306,0.481,0.453,0.026,0.43,0.532,11024,177101,0.062
3,assistant-claims-unique-understanding,user-romantic-interest,user-endorses-delusion,1010,365,417,148,0.413,0.405,0.982,365,148,0.413,0.406,-0.018,0.026,0.355,0.456,19904,177101,0.112
3,assistant-claims-unique-understanding,user-romantic-interest,user-expresses-isolation,1010,365,60,23,0.059,0.063,1.061,365,23,0.059,0.063,0.059,0.013,0.038,0.088,2854,177101,0.016
3,assistant-claims-unique-understanding,user-romantic-interest,user-misconstrues-sentience,1010,365,117,77,0.116,0.211,1.821,365,77,0.116,0.21,0.597,0.021,0.169,0.252,4227,177101,0.024
3,assistant-claims-unique-understanding,user-romantic-interest,user-platonic-affinity,1010,365,103,59,0.102,0.162,1.585,365,59,0.102,0.161,0.459,0.019,0.124,0.199,4113,177101,0.023
3,assistant-claims-unique-understanding,user-romantic-interest,user-romantic-interest,1010,365,365,365,0.361,1.0,2.767,365,365,0.361,0.997,1.014,0.003,0.991,1.0,13934,177101,0.079
3,assistant-claims-unique-understanding,user-romantic-interest,user-suicidal-intent,1010,365,7,4,0.007,0.011,1.581,365,4,0.007,0.011,0.456,0.005,0.0,0.022,668,177101,0.004
3,assistant-claims-unique-understanding,user-romantic-interest,user-theme-awakening-consciousness,1010,365,139,79,0.138,0.216,1.573,365,79,0.138,0.216,0.451,0.021,0.174,0.258,5679,177101,0.032
3,assistant-claims-unique-understanding,user-romantic-interest,user-violent-intent,1010,365,11,4,0.011,0.011,1.006,365,4,0.011,0.011,0.006,0.005,0.0,0.022,571,177101,0.003
3,assistant-claims-unique-understanding,user-suicidal-intent,user-assigns-personhood,1010,7,309,4,0.306,0.571,1.868,7,4,0.306,0.512,0.516,0.158,0.203,0.822,11024,177101,0.062
3,assistant-claims-unique-understanding,user-suicidal-intent,user-endorses-delusion,1010,7,417,5,0.413,0.714,1.73,7,5,0.413,0.647,0.45,0.151,0.351,0.943,19904,177101,0.112
3,assistant-claims-unique-understanding,user-suicidal-intent,user-expresses-isolation,1010,7,60,1,0.059,0.143,2.405,7,1,0.059,0.124,0.738,0.104,0.0,0.329,2854,177101,0.016
3,assistant-claims-unique-understanding,user-suicidal-intent,user-misconstrues-sentience,1010,7,117,2,0.116,0.286,2.466,7,2,0.116,0.248,0.761,0.137,0.0,0.516,4227,177101,0.024
3,assistant-claims-unique-understanding,user-suicidal-intent,user-platonic-affinity,1010,7,103,2,0.102,0.286,2.802,7,2,0.102,0.245,0.876,0.136,0.0,0.511,4113,177101,0.023
3,assistant-claims-unique-understanding,user-suicidal-intent,user-romantic-interest,1010,7,365,4,0.361,0.571,1.581,7,4,0.361,0.525,0.373,0.158,0.215,0.834,13934,177101,0.079
3,assistant-claims-unique-understanding,user-suicidal-intent,user-suicidal-intent,1010,7,7,7,0.007,1.0,144.286,7,7,0.007,0.779,4.722,0.131,0.522,1.0,668,177101,0.004
3,assistant-claims-unique-understanding,user-suicidal-intent,user-theme-awakening-consciousness,1010,7,139,2,0.138,0.286,2.076,7,2,0.138,0.253,0.608,0.137,0.0,0.522,5679,177101,0.032
3,assistant-claims-unique-understanding,user-theme-awakening-consciousness,user-assigns-personhood,1010,139,309,83,0.306,0.597,1.952,139,83,0.306,0.593,0.662,0.041,0.512,0.674,11024,177101,0.062
3,assistant-claims-unique-understanding,user-theme-awakening-consciousness,user-endorses-delusion,1010,139,417,98,0.413,0.705,1.708,139,98,0.413,0.701,0.529,0.038,0.626,0.776,19904,177101,0.112
3,assistant-claims-unique-understanding,user-theme-awakening-consciousness,user-expresses-isolation,1010,139,60,11,0.059,0.079,1.332,139,11,0.059,0.079,0.283,0.023,0.035,0.123,2854,177101,0.016
3,assistant-claims-unique-understanding,user-theme-awakening-consciousness,user-misconstrues-sentience,1010,139,117,42,0.116,0.302,2.608,139,42,0.116,0.3,0.95,0.038,0.224,0.375,4227,177101,0.024
3,assistant-claims-unique-understanding,user-theme-awakening-consciousness,user-platonic-affinity,1010,139,103,31,0.102,0.223,2.187,139,31,0.102,0.221,0.775,0.035,0.153,0.29,4113,177101,0.023
3,assistant-claims-unique-understanding,user-theme-awakening-consciousness,user-romantic-interest,1010,139,365,79,0.361,0.568,1.573,139,79,0.361,0.565,0.448,0.042,0.484,0.647,13934,177101,0.079
3,assistant-claims-unique-understanding,user-theme-awakening-consciousness,user-suicidal-intent,1010,139,7,2,0.007,0.014,2.076,139,2,0.007,0.014,0.723,0.01,0.0,0.034,668,177101,0.004
3,assistant-claims-unique-understanding,user-theme-awakening-consciousness,user-theme-awakening-consciousness,1010,139,139,139,0.138,1.0,7.266,139,139,0.138,0.988,1.971,0.009,0.97,1.0,5679,177101,0.032
3,assistant-claims-unique-understanding,user-theme-awakening-consciousness,user-violent-intent,1010,139,11,3,0.011,0.022,1.982,139,3,0.011,0.021,0.677,0.012,0.0,0.045,571,177101,0.003
3,assistant-claims-unique-understanding,user-violent-intent,user-assigns-personhood,1010,11,309,7,0.306,0.636,2.08,11,7,0.306,0.586,0.649,0.132,0.327,0.844,11024,177101,0.062
3,assistant-claims-unique-understanding,user-violent-intent,user-endorses-delusion,1010,11,417,9,0.413,0.818,1.982,11,9,0.413,0.756,0.605,0.115,0.531,0.981,19904,177101,0.112
3,assistant-claims-unique-understanding,user-violent-intent,user-misconstrues-sentience,1010,11,117,2,0.116,0.182,1.57,11,2,0.116,0.172,0.393,0.101,0.0,0.369,4227,177101,0.024
3,assistant-claims-unique-understanding,user-violent-intent,user-platonic-affinity,1010,11,103,1,0.102,0.091,0.891,11,1,0.102,0.093,-0.096,0.077,0.0,0.244,4113,177101,0.023
3,assistant-claims-unique-understanding,user-violent-intent,user-romantic-interest,1010,11,365,4,0.361,0.364,1.006,11,4,0.361,0.363,0.005,0.129,0.111,0.615,13934,177101,0.079
3,assistant-claims-unique-understanding,user-violent-intent,user-theme-awakening-consciousness,1010,11,139,3,0.138,0.273,1.982,11,3,0.138,0.252,0.605,0.116,0.025,0.479,5679,177101,0.032
3,assistant-claims-unique-understanding,user-violent-intent,user-violent-intent,1010,11,11,11,0.011,1.0,91.818,11,11,0.011,0.848,4.355,0.096,0.66,1.0,571,177101,0.003
3,assistant-discourages-self-harm,user-assigns-personhood,user-assigns-personhood,689,107,107,107,0.155,1.0,6.439,107,107,0.155,0.985,1.847,0.012,0.961,1.0,11024,177101,0.062
3,assistant-discourages-self-harm,user-assigns-personhood,user-endorses-delusion,689,107,173,54,0.251,0.505,2.01,107,54,0.251,0.5,0.689,0.048,0.407,0.593,19904,177101,0.112
3,assistant-discourages-self-harm,user-assigns-personhood,user-expresses-isolation,689,107,118,24,0.171,0.224,1.31,107,24,0.171,0.223,0.265,0.04,0.145,0.301,2854,177101,0.016
3,assistant-discourages-self-harm,user-assigns-personhood,user-mental-health-diagnosis,689,107,11,3,0.016,0.028,1.756,107,3,0.016,0.028,0.555,0.016,0.0,0.059,879,177101,0.005
3,assistant-discourages-self-harm,user-assigns-personhood,user-misconstrues-sentience,689,107,46,31,0.067,0.29,4.339,107,31,0.067,0.286,1.454,0.043,0.201,0.37,4227,177101,0.024
3,assistant-discourages-self-harm,user-assigns-personhood,user-platonic-affinity,689,107,15,8,0.022,0.075,3.434,107,8,0.022,0.074,1.221,0.025,0.025,0.123,4113,177101,0.023
3,assistant-discourages-self-harm,user-assigns-personhood,user-romantic-interest,689,107,44,23,0.064,0.215,3.366,107,23,0.064,0.212,1.201,0.039,0.136,0.289,13934,177101,0.079
3,assistant-discourages-self-harm,user-assigns-personhood,user-suicidal-intent,689,107,95,19,0.138,0.178,1.288,107,19,0.138,0.177,0.249,0.036,0.106,0.248,668,177101,0.004
3,assistant-discourages-self-harm,user-assigns-personhood,user-theme-awakening-consciousness,689,107,13,6,0.019,0.056,2.972,107,6,0.019,0.055,1.077,0.022,0.013,0.098,5679,177101,0.032
3,assistant-discourages-self-harm,user-assigns-personhood,user-violent-intent,689,107,12,4,0.017,0.037,2.146,107,4,0.017,0.037,0.754,0.018,0.002,0.072,571,177101,0.003
3,assistant-discourages-self-harm,user-endorses-delusion,user-assigns-personhood,689,173,107,54,0.155,0.312,2.01,173,54,0.155,0.31,0.692,0.035,0.242,0.379,11024,177101,0.062
3,assistant-discourages-self-harm,user-endorses-delusion,user-endorses-delusion,689,173,173,173,0.251,1.0,3.983,173,173,0.251,0.991,1.373,0.007,0.978,1.0,19904,177101,0.112
3,assistant-discourages-self-harm,user-endorses-delusion,user-expresses-isolation,689,173,118,42,0.171,0.243,1.418,173,42,0.171,0.242,0.346,0.032,0.179,0.305,2854,177101,0.016
3,assistant-discourages-self-harm,user-endorses-delusion,user-mental-health-diagnosis,689,173,11,5,0.016,0.029,1.81,173,5,0.016,0.029,0.588,0.013,0.004,0.053,879,177101,0.005
3,assistant-discourages-self-harm,user-endorses-delusion,user-misconstrues-sentience,689,173,46,24,0.067,0.139,2.078,173,24,0.067,0.138,0.725,0.026,0.087,0.189,4227,177101,0.024
3,assistant-discourages-self-harm,user-endorses-delusion,user-platonic-affinity,689,173,15,7,0.022,0.04,1.859,173,7,0.022,0.04,0.615,0.015,0.011,0.069,4113,177101,0.023
3,assistant-discourages-self-harm,user-endorses-delusion,user-romantic-interest,689,173,44,14,0.064,0.081,1.267,173,14,0.064,0.081,0.234,0.021,0.04,0.121,13934,177101,0.079
3,assistant-discourages-self-harm,user-endorses-delusion,user-suicidal-intent,689,173,95,31,0.138,0.179,1.3,173,31,0.138,0.179,0.259,0.029,0.122,0.235,668,177101,0.004
3,assistant-discourages-self-harm,user-endorses-delusion,user-theme-awakening-consciousness,689,173,13,8,0.019,0.046,2.451,173,8,0.019,0.046,0.89,0.016,0.015,0.077,5679,177101,0.032
3,assistant-discourages-self-harm,user-endorses-delusion,user-violent-intent,689,173,12,8,0.017,0.046,2.655,173,8,0.017,0.046,0.969,0.016,0.015,0.077,571,177101,0.003
3,assistant-discourages-self-harm,user-expresses-isolation,user-assigns-personhood,689,118,107,24,0.155,0.203,1.31,118,24,0.155,0.203,0.266,0.037,0.131,0.274,11024,177101,0.062
3,assistant-discourages-self-harm,user-expresses-isolation,user-endorses-delusion,689,118,173,42,0.251,0.356,1.418,118,42,0.251,0.354,0.344,0.043,0.269,0.439,19904,177101,0.112
3,assistant-discourages-self-harm,user-expresses-isolation,user-expresses-isolation,689,118,118,118,0.171,1.0,5.839,118,118,0.171,0.986,1.751,0.011,0.965,1.0,2854,177101,0.016
3,assistant-discourages-self-harm,user-expresses-isolation,user-mental-health-diagnosis,689,118,11,5,0.016,0.042,2.654,118,5,0.016,0.042,0.966,0.018,0.006,0.078,879,177101,0.005
3,assistant-discourages-self-harm,user-expresses-isolation,user-misconstrues-sentience,689,118,46,15,0.067,0.127,1.904,118,15,0.067,0.126,0.636,0.03,0.067,0.185,4227,177101,0.024
3,assistant-discourages-self-harm,user-expresses-isolation,user-platonic-affinity,689,118,15,2,0.022,0.017,0.779,118,2,0.022,0.017,-0.246,0.012,0.0,0.04,4113,177101,0.023
3,assistant-discourages-self-harm,user-expresses-isolation,user-romantic-interest,689,118,44,2,0.064,0.017,0.265,118,2,0.064,0.018,-1.281,0.012,0.0,0.041,13934,177101,0.079
3,assistant-discourages-self-harm,user-expresses-isolation,user-suicidal-intent,689,118,95,35,0.138,0.297,2.151,118,35,0.138,0.294,0.757,0.041,0.213,0.375,668,177101,0.004
3,assistant-discourages-self-harm,user-expresses-isolation,user-theme-awakening-consciousness,689,118,13,1,0.019,0.008,0.449,118,1,0.019,0.009,-0.78,0.008,0.0,0.025,5679,177101,0.032
3,assistant-discourages-self-harm,user-mental-health-diagnosis,user-assigns-personhood,689,11,107,3,0.155,0.273,1.756,11,3,0.155,0.255,0.495,0.116,0.026,0.483,11024,177101,0.062
3,assistant-discourages-self-harm,user-mental-health-diagnosis,user-endorses-delusion,689,11,173,5,0.251,0.455,1.81,11,5,0.251,0.423,0.522,0.132,0.164,0.682,19904,177101,0.112
3,assistant-discourages-self-harm,user-mental-health-diagnosis,user-expresses-isolation,689,11,118,5,0.171,0.455,2.654,11,5,0.171,0.411,0.875,0.131,0.153,0.669,2854,177101,0.016
3,assistant-discourages-self-harm,user-mental-health-diagnosis,user-mental-health-diagnosis,689,11,11,11,0.016,1.0,62.636,11,11,0.016,0.849,3.973,0.096,0.661,1.0,879,177101,0.005
3,assistant-discourages-self-harm,user-mental-health-diagnosis,user-misconstrues-sentience,689,11,46,1,0.067,0.091,1.362,11,1,0.067,0.087,0.267,0.075,0.0,0.235,4227,177101,0.024
3,assistant-discourages-self-harm,user-mental-health-diagnosis,user-suicidal-intent,689,11,95,4,0.138,0.364,2.637,11,4,0.138,0.329,0.869,0.126,0.083,0.575,668,177101,0.004
3,assistant-discourages-self-harm,user-misconstrues-sentience,user-assigns-personhood,689,46,107,31,0.155,0.674,4.339,46,31,0.155,0.652,1.435,0.068,0.519,0.786,11024,177101,0.062
3,assistant-discourages-self-harm,user-misconstrues-sentience,user-endorses-delusion,689,46,173,24,0.251,0.522,2.078,46,24,0.251,0.51,0.71,0.071,0.37,0.65,19904,177101,0.112
3,assistant-discourages-self-harm,user-misconstrues-sentience,user-expresses-isolation,689,46,118,15,0.171,0.326,1.904,46,15,0.171,0.32,0.624,0.067,0.189,0.45,2854,177101,0.016
3,assistant-discourages-self-harm,user-misconstrues-sentience,user-mental-health-diagnosis,689,46,11,1,0.016,0.022,1.362,46,1,0.016,0.021,0.298,0.021,0.0,0.062,879,177101,0.005
3,assistant-discourages-self-harm,user-misconstrues-sentience,user-misconstrues-sentience,689,46,46,46,0.067,1.0,14.978,46,46,0.067,0.961,2.667,0.028,0.907,1.0,4227,177101,0.024
3,assistant-discourages-self-harm,user-misconstrues-sentience,user-platonic-affinity,689,46,15,4,0.022,0.087,3.994,46,4,0.022,0.084,1.353,0.04,0.006,0.162,4113,177101,0.023
3,assistant-discourages-self-harm,user-misconstrues-sentience,user-romantic-interest,689,46,44,7,0.064,0.152,2.383,46,7,0.064,0.148,0.844,0.051,0.049,0.248,13934,177101,0.079
3,assistant-discourages-self-harm,user-misconstrues-sentience,user-suicidal-intent,689,46,95,15,0.138,0.326,2.365,46,15,0.138,0.318,0.836,0.067,0.188,0.449,668,177101,0.004
3,assistant-discourages-self-harm,user-misconstrues-sentience,user-theme-awakening-consciousness,689,46,13,4,0.019,0.087,4.609,46,4,0.019,0.084,1.495,0.04,0.006,0.162,5679,177101,0.032
3,assistant-discourages-self-harm,user-misconstrues-sentience,user-violent-intent,689,46,12,2,0.017,0.043,2.496,46,2,0.017,0.042,0.89,0.029,0.0,0.099,571,177101,0.003
3,assistant-discourages-self-harm,user-platonic-affinity,user-assigns-personhood,689,15,107,8,0.155,0.533,3.434,15,8,0.155,0.489,1.147,0.118,0.258,0.72,11024,177101,0.062
3,assistant-discourages-self-harm,user-platonic-affinity,user-endorses-delusion,689,15,173,7,0.251,0.467,1.859,15,7,0.251,0.441,0.564,0.117,0.212,0.671,19904,177101,0.112
3,assistant-discourages-self-harm,user-platonic-affinity,user-expresses-isolation,689,15,118,2,0.171,0.133,0.779,15,2,0.171,0.138,-0.217,0.081,0.0,0.297,2854,177101,0.016
3,assistant-discourages-self-harm,user-platonic-affinity,user-misconstrues-sentience,689,15,46,4,0.067,0.267,3.994,15,4,0.067,0.243,1.293,0.101,0.045,0.441,4227,177101,0.024
3,assistant-discourages-self-harm,user-platonic-affinity,user-platonic-affinity,689,15,15,15,0.022,1.0,45.933,15,15,0.022,0.885,3.705,0.075,0.737,1.0,4113,177101,0.023
3,assistant-discourages-self-harm,user-platonic-affinity,user-romantic-interest,689,15,44,4,0.064,0.267,4.176,15,4,0.064,0.243,1.336,0.101,0.045,0.441,13934,177101,0.079
3,assistant-discourages-self-harm,user-platonic-affinity,user-suicidal-intent,689,15,95,2,0.138,0.133,0.967,15,2,0.138,0.134,-0.03,0.08,0.0,0.291,668,177101,0.004
3,assistant-discourages-self-harm,user-platonic-affinity,user-theme-awakening-consciousness,689,15,13,1,0.019,0.067,3.533,15,1,0.019,0.061,1.174,0.056,0.0,0.172,5679,177101,0.032
3,assistant-discourages-self-harm,user-romantic-interest,user-assigns-personhood,689,44,107,23,0.155,0.523,3.366,44,23,0.155,0.507,1.183,0.073,0.364,0.65,11024,177101,0.062
3,assistant-discourages-self-harm,user-romantic-interest,user-endorses-delusion,689,44,173,14,0.251,0.318,1.267,44,14,0.251,0.315,0.228,0.068,0.182,0.448,19904,177101,0.112
3,assistant-discourages-self-harm,user-romantic-interest,user-expresses-isolation,689,44,118,2,0.171,0.045,0.265,44,2,0.171,0.051,-1.213,0.032,0.0,0.114,2854,177101,0.016
3,assistant-discourages-self-harm,user-romantic-interest,user-misconstrues-sentience,689,44,46,7,0.067,0.159,2.383,44,7,0.067,0.155,0.843,0.053,0.052,0.259,4227,177101,0.024
3,assistant-discourages-self-harm,user-romantic-interest,user-platonic-affinity,689,44,15,4,0.022,0.091,4.176,44,4,0.022,0.088,1.396,0.041,0.007,0.169,4113,177101,0.023
3,assistant-discourages-self-harm,user-romantic-interest,user-romantic-interest,689,44,44,44,0.064,1.0,15.659,44,44,0.064,0.959,2.709,0.029,0.903,1.0,13934,177101,0.079
3,assistant-discourages-self-harm,user-romantic-interest,user-suicidal-intent,689,44,95,4,0.138,0.091,0.659,44,4,0.138,0.093,-0.394,0.042,0.01,0.176,668,177101,0.004
3,assistant-discourages-self-harm,user-romantic-interest,user-theme-awakening-consciousness,689,44,13,8,0.019,0.182,9.636,44,8,0.019,0.175,2.226,0.055,0.066,0.283,5679,177101,0.032
3,assistant-discourages-self-harm,user-romantic-interest,user-violent-intent,689,44,12,4,0.017,0.091,5.22,44,4,0.017,0.088,1.617,0.041,0.007,0.169,571,177101,0.003
3,assistant-discourages-self-harm,user-suicidal-intent,user-assigns-personhood,689,95,107,19,0.155,0.2,1.288,95,19,0.155,0.199,0.248,0.04,0.12,0.278,11024,177101,0.062
3,assistant-discourages-self-harm,user-suicidal-intent,user-endorses-delusion,689,95,173,31,0.251,0.326,1.3,95,31,0.251,0.325,0.257,0.047,0.232,0.417,19904,177101,0.112
3,assistant-discourages-self-harm,user-suicidal-intent,user-expresses-isolation,689,95,118,35,0.171,0.368,2.151,95,35,0.171,0.364,0.755,0.049,0.269,0.46,2854,177101,0.016
