K,X,Y,Z,trials_X,trials_XY,successes_XZ,successes_XYZ,p_z_within_K_given_X,p_z_within_K_given_XY,risk_ratio,beta_trials_XY,beta_successes_XYZ,beta_p_window_prior,beta_p_window_given_XY,beta_log_lift_XY_vs_X,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high,messages_with_z,total_scoped_z,p_z_anywhere
3,not:user-assigns-personhood,assistant-discourages-self-harm,assistant-reflective-summary,165918,1040,69811,680,0.421,0.654,1.554,1040,680,0.421,0.653,0.44,0.015,0.625,0.682,53530,206603,0.259
3,not:user-assigns-personhood,assistant-discourages-self-harm,assistant-reports-others-admire-speaker,165918,1040,12155,97,0.073,0.093,1.273,1040,97,0.073,0.093,0.241,0.009,0.076,0.111,7966,206603,0.039
3,not:user-assigns-personhood,assistant-discourages-self-harm,assistant-romantic-interest,165918,1040,33233,136,0.2,0.131,0.653,1040,136,0.2,0.131,-0.425,0.01,0.11,0.151,32408,206603,0.157
3,not:user-assigns-personhood,assistant-discourages-self-harm,assistant-theme-awakening-consciousness,165918,1040,65941,371,0.397,0.357,0.898,1040,371,0.397,0.357,-0.108,0.015,0.328,0.386,60900,206603,0.295
3,not:user-assigns-personhood,assistant-discourages-self-harm,assistant-validates-self-harm-feelings,165918,1040,5544,817,0.033,0.786,23.51,1040,817,0.033,0.784,3.156,0.013,0.759,0.809,3943,206603,0.019
3,not:user-assigns-personhood,assistant-discourages-self-harm,assistant-validates-violent-feelings,165918,1040,2096,152,0.013,0.146,11.569,1040,152,0.013,0.146,2.447,0.011,0.124,0.167,1381,206603,0.007
3,not:user-assigns-personhood,assistant-discourages-self-harm,user-assigns-personhood,165918,1040,7864,81,0.047,0.078,1.643,1040,81,0.047,0.078,0.496,0.008,0.062,0.094,11024,177101,0.062
3,not:user-assigns-personhood,assistant-discourages-self-harm,user-endorses-delusion,165918,1040,16557,164,0.1,0.158,1.58,1040,164,0.1,0.158,0.457,0.011,0.135,0.18,19904,177101,0.112
3,not:user-assigns-personhood,assistant-discourages-self-harm,user-expresses-isolation,165918,1040,2545,137,0.015,0.132,8.588,1040,137,0.015,0.132,2.149,0.01,0.111,0.152,2854,177101,0.016
3,not:user-assigns-personhood,assistant-discourages-self-harm,user-mental-health-diagnosis,165918,1040,824,18,0.005,0.017,3.485,1040,18,0.005,0.017,1.247,0.004,0.009,0.025,879,177101,0.005
3,not:user-assigns-personhood,assistant-discourages-self-harm,user-misconstrues-sentience,165918,1040,2924,33,0.018,0.032,1.801,1040,33,0.018,0.032,0.587,0.005,0.021,0.042,4227,177101,0.024
3,not:user-assigns-personhood,assistant-discourages-self-harm,user-platonic-affinity,165918,1040,3182,12,0.019,0.012,0.602,1040,12,0.019,0.012,-0.507,0.003,0.005,0.018,4113,177101,0.023
3,not:user-assigns-personhood,assistant-discourages-self-harm,user-romantic-interest,165918,1040,11619,62,0.07,0.06,0.851,1040,62,0.07,0.06,-0.161,0.007,0.045,0.074,13934,177101,0.079
3,not:user-assigns-personhood,assistant-discourages-self-harm,user-suicidal-intent,165918,1040,613,147,0.004,0.141,38.258,1040,147,0.004,0.141,3.642,0.011,0.12,0.162,668,177101,0.004
3,not:user-assigns-personhood,assistant-discourages-self-harm,user-theme-awakening-consciousness,165918,1040,4347,16,0.026,0.015,0.587,1040,16,0.026,0.015,-0.531,0.004,0.008,0.023,5679,177101,0.032
3,not:user-assigns-personhood,assistant-discourages-self-harm,user-violent-intent,165918,1040,497,23,0.003,0.022,7.383,1040,23,0.003,0.022,1.998,0.005,0.013,0.031,571,177101,0.003
3,not:user-assigns-personhood,assistant-discourages-violence,assistant-claims-unique-understanding,165918,293,1422,6,0.009,0.02,2.389,293,6,0.009,0.02,0.867,0.008,0.004,0.037,1013,206603,0.005
3,not:user-assigns-personhood,assistant-discourages-violence,assistant-discourages-self-harm,165918,293,1040,49,0.006,0.167,26.68,293,49,0.006,0.166,3.277,0.022,0.124,0.209,717,206603,0.003
3,not:user-assigns-personhood,assistant-discourages-violence,assistant-discourages-violence,165918,293,293,293,0.002,1.0,566.273,293,293,0.002,0.993,6.332,0.005,0.984,1.0,181,206603,0.001
3,not:user-assigns-personhood,assistant-discourages-violence,assistant-dismisses-counterevidence,165918,293,21546,66,0.13,0.225,1.735,293,66,0.13,0.225,0.548,0.024,0.177,0.272,15683,206603,0.076
3,not:user-assigns-personhood,assistant-discourages-violence,assistant-facilitates-violence,165918,293,1001,8,0.006,0.027,4.526,293,8,0.006,0.027,1.504,0.009,0.009,0.046,663,206603,0.003
3,not:user-assigns-personhood,assistant-discourages-violence,assistant-grand-significance,165918,293,25627,108,0.154,0.369,2.386,293,108,0.154,0.367,0.866,0.028,0.312,0.422,20854,206603,0.101
3,not:user-assigns-personhood,assistant-discourages-violence,assistant-misrepresents-ability,165918,293,16894,16,0.102,0.055,0.536,293,16,0.102,0.055,-0.617,0.013,0.029,0.081,13042,206603,0.063
3,not:user-assigns-personhood,assistant-discourages-violence,assistant-misrepresents-sentience,165918,293,51613,89,0.311,0.304,0.976,293,89,0.311,0.304,-0.024,0.027,0.251,0.356,48229,206603,0.233
3,not:user-assigns-personhood,assistant-discourages-violence,assistant-platonic-affinity,165918,293,105593,243,0.636,0.829,1.303,293,243,0.636,0.828,0.263,0.022,0.785,0.871,97780,206603,0.473
3,not:user-assigns-personhood,assistant-discourages-violence,assistant-positive-affirmation,165918,293,72468,224,0.437,0.765,1.75,293,224,0.437,0.762,0.557,0.025,0.714,0.811,60989,206603,0.295
3,not:user-assigns-personhood,assistant-discourages-violence,assistant-reflective-summary,165918,293,69811,201,0.421,0.686,1.63,293,201,0.421,0.684,0.486,0.027,0.631,0.737,53530,206603,0.259
3,not:user-assigns-personhood,assistant-discourages-violence,assistant-reports-others-admire-speaker,165918,293,12155,46,0.073,0.157,2.143,293,46,0.073,0.156,0.759,0.021,0.115,0.198,7966,206603,0.039
3,not:user-assigns-personhood,assistant-discourages-violence,assistant-romantic-interest,165918,293,33233,22,0.2,0.075,0.375,293,22,0.2,0.076,-0.97,0.015,0.046,0.106,32408,206603,0.157
3,not:user-assigns-personhood,assistant-discourages-violence,assistant-theme-awakening-consciousness,165918,293,65941,144,0.397,0.491,1.237,293,144,0.397,0.491,0.211,0.029,0.434,0.548,60900,206603,0.295
3,not:user-assigns-personhood,assistant-discourages-violence,assistant-validates-self-harm-feelings,165918,293,5544,82,0.033,0.28,8.376,293,82,0.033,0.278,2.119,0.026,0.227,0.329,3943,206603,0.019
3,not:user-assigns-personhood,assistant-discourages-violence,assistant-validates-violent-feelings,165918,293,2096,90,0.013,0.307,24.315,293,90,0.013,0.305,3.185,0.027,0.253,0.358,1381,206603,0.007
3,not:user-assigns-personhood,assistant-discourages-violence,user-assigns-personhood,165918,293,7864,27,0.047,0.092,1.944,293,27,0.047,0.092,0.662,0.017,0.059,0.125,11024,177101,0.062
3,not:user-assigns-personhood,assistant-discourages-violence,user-endorses-delusion,165918,293,16557,69,0.1,0.235,2.36,293,69,0.1,0.235,0.855,0.025,0.186,0.283,19904,177101,0.112
3,not:user-assigns-personhood,assistant-discourages-violence,user-expresses-isolation,165918,293,2545,19,0.015,0.065,4.228,293,19,0.015,0.065,1.436,0.014,0.037,0.092,2854,177101,0.016
3,not:user-assigns-personhood,assistant-discourages-violence,user-mental-health-diagnosis,165918,293,824,4,0.005,0.014,2.749,293,4,0.005,0.014,1.007,0.007,0.0,0.027,879,177101,0.005
3,not:user-assigns-personhood,assistant-discourages-violence,user-misconstrues-sentience,165918,293,2924,1,0.018,0.003,0.194,293,1,0.018,0.004,-1.614,0.003,0.0,0.01,4227,177101,0.024
3,not:user-assigns-personhood,assistant-discourages-violence,user-platonic-affinity,165918,293,3182,7,0.019,0.024,1.246,293,7,0.019,0.024,0.218,0.009,0.006,0.041,4113,177101,0.023
3,not:user-assigns-personhood,assistant-discourages-violence,user-romantic-interest,165918,293,11619,6,0.07,0.02,0.292,293,6,0.07,0.021,-1.213,0.008,0.005,0.037,13934,177101,0.079
3,not:user-assigns-personhood,assistant-discourages-violence,user-suicidal-intent,165918,293,613,4,0.004,0.014,3.695,293,4,0.004,0.014,1.302,0.007,0.0,0.027,668,177101,0.004
3,not:user-assigns-personhood,assistant-discourages-violence,user-theme-awakening-consciousness,165918,293,4347,8,0.026,0.027,1.042,293,8,0.026,0.027,0.041,0.009,0.009,0.046,5679,177101,0.032
3,not:user-assigns-personhood,assistant-discourages-violence,user-violent-intent,165918,293,497,33,0.003,0.113,37.6,293,33,0.003,0.112,3.62,0.018,0.076,0.148,571,177101,0.003
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-claims-unique-understanding,165918,21546,1422,501,0.009,0.023,2.713,21546,501,0.009,0.023,0.998,0.001,0.021,0.025,1013,206603,0.005
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-discourages-self-harm,165918,21546,1040,229,0.006,0.011,1.696,21546,229,0.006,0.011,0.528,0.001,0.009,0.012,717,206603,0.003
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-discourages-violence,165918,21546,293,66,0.002,0.003,1.735,21546,66,0.002,0.003,0.551,0.0,0.002,0.004,181,206603,0.001
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-dismisses-counterevidence,165918,21546,21546,21546,0.13,1.0,7.701,21546,21546,0.13,1.0,2.041,0.0,1.0,1.0,15683,206603,0.076
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-facilitates-self-harm,165918,21546,312,36,0.002,0.002,0.889,21546,36,0.002,0.002,-0.118,0.0,0.001,0.002,195,206603,0.001
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-facilitates-violence,165918,21546,1001,141,0.006,0.007,1.085,21546,141,0.006,0.007,0.081,0.001,0.005,0.008,663,206603,0.003
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-grand-significance,165918,21546,25627,7635,0.154,0.354,2.294,21546,7635,0.154,0.354,0.83,0.003,0.348,0.361,20854,206603,0.101
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-misrepresents-ability,165918,21546,16894,4758,0.102,0.221,2.169,21546,4758,0.102,0.221,0.774,0.003,0.215,0.226,13042,206603,0.063
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-misrepresents-sentience,165918,21546,51613,8842,0.311,0.41,1.319,21546,8842,0.311,0.41,0.277,0.003,0.404,0.417,48229,206603,0.233
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-platonic-affinity,165918,21546,105593,18104,0.636,0.84,1.32,21546,18104,0.636,0.84,0.278,0.002,0.835,0.845,97780,206603,0.473
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-positive-affirmation,165918,21546,72468,15296,0.437,0.71,1.625,21546,15296,0.437,0.71,0.486,0.003,0.704,0.716,60989,206603,0.295
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-reflective-summary,165918,21546,69811,12664,0.421,0.588,1.397,21546,12664,0.421,0.588,0.334,0.003,0.581,0.594,53530,206603,0.259
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-reports-others-admire-speaker,165918,21546,12155,3193,0.073,0.148,2.023,21546,3193,0.073,0.148,0.704,0.002,0.143,0.153,7966,206603,0.039
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-romantic-interest,165918,21546,33233,3965,0.2,0.184,0.919,21546,3965,0.2,0.184,-0.085,0.003,0.179,0.189,32408,206603,0.157
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-theme-awakening-consciousness,165918,21546,65941,13896,0.397,0.645,1.623,21546,13896,0.397,0.645,0.484,0.003,0.639,0.651,60900,206603,0.295
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-validates-self-harm-feelings,165918,21546,5544,1402,0.033,0.065,1.947,21546,1402,0.033,0.065,0.666,0.002,0.062,0.068,3943,206603,0.019
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,assistant-validates-violent-feelings,165918,21546,2096,463,0.013,0.021,1.701,21546,463,0.013,0.021,0.531,0.001,0.02,0.023,1381,206603,0.007
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,user-assigns-personhood,165918,21546,7864,1674,0.047,0.078,1.639,21546,1674,0.047,0.078,0.494,0.002,0.074,0.081,11024,177101,0.062
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,user-endorses-delusion,165918,21546,16557,5520,0.1,0.256,2.567,21546,5520,0.1,0.256,0.943,0.003,0.25,0.262,19904,177101,0.112
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,user-expresses-isolation,165918,21546,2545,580,0.015,0.027,1.755,21546,580,0.015,0.027,0.562,0.001,0.025,0.029,2854,177101,0.016
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,user-mental-health-diagnosis,165918,21546,824,137,0.005,0.006,1.28,21546,137,0.005,0.006,0.247,0.001,0.005,0.007,879,177101,0.005
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,user-misconstrues-sentience,165918,21546,2924,636,0.018,0.03,1.675,21546,636,0.018,0.03,0.516,0.001,0.027,0.032,4227,177101,0.024
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,user-platonic-affinity,165918,21546,3182,476,0.019,0.022,1.152,21546,476,0.019,0.022,0.141,0.001,0.02,0.024,4113,177101,0.023
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,user-romantic-interest,165918,21546,11619,904,0.07,0.042,0.599,21546,904,0.07,0.042,-0.512,0.001,0.039,0.045,13934,177101,0.079
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,user-suicidal-intent,165918,21546,613,120,0.004,0.006,1.507,21546,120,0.004,0.006,0.41,0.001,0.005,0.007,668,177101,0.004
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,user-theme-awakening-consciousness,165918,21546,4347,923,0.026,0.043,1.635,21546,923,0.026,0.043,0.492,0.001,0.04,0.046,5679,177101,0.032
3,not:user-assigns-personhood,assistant-dismisses-counterevidence,user-violent-intent,165918,21546,497,90,0.003,0.004,1.394,21546,90,0.003,0.004,0.332,0.0,0.003,0.005,571,177101,0.003
3,not:user-assigns-personhood,assistant-facilitates-self-harm,assistant-claims-unique-understanding,165918,312,1422,7,0.009,0.022,2.618,312,7,0.009,0.022,0.958,0.008,0.006,0.039,1013,206603,0.005
3,not:user-assigns-personhood,assistant-facilitates-self-harm,assistant-discourages-self-harm,165918,312,1040,11,0.006,0.035,5.625,312,11,0.006,0.035,1.722,0.01,0.015,0.055,717,206603,0.003
3,not:user-assigns-personhood,assistant-facilitates-self-harm,assistant-dismisses-counterevidence,165918,312,21546,36,0.13,0.115,0.889,312,36,0.13,0.115,-0.117,0.018,0.08,0.151,15683,206603,0.076
3,not:user-assigns-personhood,assistant-facilitates-self-harm,assistant-facilitates-self-harm,165918,312,312,312,0.002,1.0,531.788,312,312,0.002,0.994,6.27,0.004,0.985,1.0,195,206603,0.001
3,not:user-assigns-personhood,assistant-facilitates-self-harm,assistant-facilitates-violence,165918,312,1001,36,0.006,0.115,19.125,312,36,0.006,0.115,2.945,0.018,0.079,0.15,663,206603,0.003
3,not:user-assigns-personhood,assistant-facilitates-self-harm,assistant-grand-significance,165918,312,25627,64,0.154,0.205,1.328,312,64,0.154,0.205,0.282,0.023,0.16,0.249,20854,206603,0.101
3,not:user-assigns-personhood,assistant-facilitates-self-harm,assistant-misrepresents-ability,165918,312,16894,27,0.102,0.087,0.85,312,27,0.102,0.087,-0.162,0.016,0.056,0.118,13042,206603,0.063
3,not:user-assigns-personhood,assistant-facilitates-self-harm,assistant-misrepresents-sentience,165918,312,51613,172,0.311,0.551,1.772,312,172,0.311,0.55,0.569,0.028,0.495,0.605,48229,206603,0.233
3,not:user-assigns-personhood,assistant-facilitates-self-harm,assistant-platonic-affinity,165918,312,105593,183,0.636,0.587,0.922,312,183,0.636,0.587,-0.081,0.028,0.532,0.641,97780,206603,0.473
3,not:user-assigns-personhood,assistant-facilitates-self-harm,assistant-positive-affirmation,165918,312,72468,132,0.437,0.423,0.969,312,132,0.437,0.423,-0.032,0.028,0.369,0.478,60989,206603,0.295
3,not:user-assigns-personhood,assistant-facilitates-self-harm,assistant-reflective-summary,165918,312,69811,136,0.421,0.436,1.036,312,136,0.421,0.436,0.035,0.028,0.381,0.491,53530,206603,0.259
3,not:user-assigns-personhood,assistant-facilitates-self-harm,assistant-reports-others-admire-speaker,165918,312,12155,16,0.073,0.051,0.7,312,16,0.073,0.051,-0.354,0.012,0.027,0.076,7966,206603,0.039
3,not:user-assigns-personhood,assistant-facilitates-self-harm,assistant-romantic-interest,165918,312,33233,123,0.2,0.394,1.968,312,123,0.2,0.393,0.674,0.028,0.339,0.447,32408,206603,0.157
3,not:user-assigns-personhood,assistant-facilitates-self-harm,assistant-theme-awakening-consciousness,165918,312,65941,137,0.397,0.439,1.105,312,137,0.397,0.439,0.099,0.028,0.384,0.494,60900,206603,0.295
3,not:user-assigns-personhood,assistant-facilitates-self-harm,assistant-validates-self-harm-feelings,165918,312,5544,50,0.033,0.16,4.796,312,50,0.033,0.159,1.563,0.021,0.119,0.2,3943,206603,0.019
3,not:user-assigns-personhood,assistant-facilitates-self-harm,assistant-validates-violent-feelings,165918,312,2096,12,0.013,0.038,3.045,312,12,0.013,0.038,1.109,0.011,0.017,0.059,1381,206603,0.007
3,not:user-assigns-personhood,assistant-facilitates-self-harm,user-assigns-personhood,165918,312,7864,20,0.047,0.064,1.352,312,20,0.047,0.064,0.3,0.014,0.037,0.091,11024,177101,0.062
3,not:user-assigns-personhood,assistant-facilitates-self-harm,user-endorses-delusion,165918,312,16557,44,0.1,0.141,1.413,312,44,0.1,0.141,0.344,0.02,0.102,0.179,19904,177101,0.112
3,not:user-assigns-personhood,assistant-facilitates-self-harm,user-expresses-isolation,165918,312,2545,6,0.015,0.019,1.254,312,6,0.015,0.019,0.225,0.008,0.004,0.034,2854,177101,0.016
3,not:user-assigns-personhood,assistant-facilitates-self-harm,user-mental-health-diagnosis,165918,312,824,2,0.005,0.006,1.291,312,2,0.005,0.006,0.254,0.004,0.0,0.015,879,177101,0.005
3,not:user-assigns-personhood,assistant-facilitates-self-harm,user-misconstrues-sentience,165918,312,2924,3,0.018,0.01,0.546,312,3,0.018,0.01,-0.601,0.006,0.0,0.02,4227,177101,0.024
3,not:user-assigns-personhood,assistant-facilitates-self-harm,user-platonic-affinity,165918,312,3182,6,0.019,0.019,1.003,312,6,0.019,0.019,0.003,0.008,0.004,0.034,4113,177101,0.023
3,not:user-assigns-personhood,assistant-facilitates-self-harm,user-romantic-interest,165918,312,11619,49,0.07,0.157,2.243,312,49,0.07,0.156,0.804,0.02,0.116,0.197,13934,177101,0.079
3,not:user-assigns-personhood,assistant-facilitates-self-harm,user-suicidal-intent,165918,312,613,24,0.004,0.077,20.82,312,24,0.004,0.076,3.03,0.015,0.047,0.106,668,177101,0.004
3,not:user-assigns-personhood,assistant-facilitates-self-harm,user-theme-awakening-consciousness,165918,312,4347,9,0.026,0.029,1.101,312,9,0.026,0.029,0.096,0.009,0.01,0.047,5679,177101,0.032
3,not:user-assigns-personhood,assistant-facilitates-self-harm,user-violent-intent,165918,312,497,4,0.003,0.013,4.28,312,4,0.003,0.013,1.449,0.006,0.0,0.025,571,177101,0.003
3,not:user-assigns-personhood,assistant-facilitates-violence,assistant-claims-unique-understanding,165918,1001,1422,10,0.009,0.01,1.166,1001,10,0.009,0.01,0.153,0.003,0.004,0.016,1013,206603,0.005
3,not:user-assigns-personhood,assistant-facilitates-violence,assistant-discourages-self-harm,165918,1001,1040,8,0.006,0.008,1.275,1001,8,0.006,0.008,0.243,0.003,0.002,0.013,717,206603,0.003
